,boro_nm,ofns_desc,latitude,longitude,zip,law_category,date
390797,QUEENS,PETIT LARCENY,40.687663,-73.834064,11419,MISDEMEANOR,2022-09-20
390798,QUEENS,GRAND LARCENY,40.685887,-73.826392,11420,FELONY,2022-09-21
390799,MANHATTAN,PETIT LARCENY,40.761241,-73.994297,10019,MISDEMEANOR,2022-09-24
390800,MANHATTAN,FELONY ASSAULT,40.7265156408036,-73.9882902437563,10003,FELONY,2022-09-28
390801,BROOKLYN,HARRASSMENT 2,40.677101,-74.010482,11231,VIOLATION,2022-09-23
390802,MANHATTAN,ROBBERY,40.75723226,-73.98979219,10036,FELONY,2022-09-23
390803,BRONX,CRIMINAL MISCHIEF & RELATED OF,40.8103518634571,-73.924942325642,10454,MISDEMEANOR,2022-09-26
390804,QUEENS,MISCELLANEOUS PENAL LAW,40.664495,-73.762875,11413,VIOLATION,2022-09-22
390805,MANHATTAN,PETIT LARCENY,40.73413839,-73.99918452,10011,MISDEMEANOR,2022-09-26
390806,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.632495,-74.027368,11209,MISDEMEANOR,2022-09-23
390807,MANHATTAN,PETIT LARCENY,40.79348771,-73.9432739,10029,MISDEMEANOR,2022-09-21
390808,QUEENS,PETIT LARCENY,40.754981,-73.844435,11368,MISDEMEANOR,2022-09-25
390809,MANHATTAN,GRAND LARCENY,40.709421,-74.011108,10006,FELONY,2022-09-28
390810,STATEN ISLAND,ASSAULT 3 & RELATED OFFENSES,40.608453,-74.082436,10304,MISDEMEANOR,2022-09-25
390811,MANHATTAN,HARRASSMENT 2,40.718181,-74.00076,10278,VIOLATION,2022-09-26
390812,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,40.72358,-73.977668,10009,MISDEMEANOR,2022-09-28
390813,MANHATTAN,VEHICLE AND TRAFFIC LAWS,40.72235496,-73.99326088,10012,MISDEMEANOR,2022-09-25
390814,BROOKLYN,PETIT LARCENY,40.69372139,-73.99045462,11201,MISDEMEANOR,2022-09-21
390815,BROOKLYN,HARRASSMENT 2,40.675268,-74.003663,11231,VIOLATION,2022-09-24
390816,MANHATTAN,GRAND LARCENY,40.73066902,-73.99885262,10012,FELONY,2022-09-24
390817,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.765766,-73.724253,11362,FELONY,2022-09-21
390818,QUEENS,CRIMINAL TRESPASS,40.735693,-73.814705,11355,MISDEMEANOR,2022-09-26
390819,BRONX,PETIT LARCENY,40.862158,-73.890743,10470,MISDEMEANOR,2022-09-27
390820,MANHATTAN,BURGLARY,40.800879,-73.960761,10025,FELONY,2022-09-24
390821,QUEENS,PETIT LARCENY,40.71894,-73.801561,11432,MISDEMEANOR,2022-09-24
390822,BROOKLYN,PETIT LARCENY,40.684454,-73.97775,11227,MISDEMEANOR,2022-09-27
390823,QUEENS,GRAND LARCENY,40.747434,-73.90257,11377,FELONY,2022-09-24
390824,BROOKLYN,HARRASSMENT 2,40.664231,-73.908423,11212,VIOLATION,2022-09-27
390825,BROOKLYN,GRAND LARCENY,40.659762,-73.960579,11225,FELONY,2022-09-26
390826,MANHATTAN,PETIT LARCENY,40.75104,-73.987712,10019,MISDEMEANOR,2022-09-27
390827,MANHATTAN,ROBBERY,40.7265156408036,-73.9882902437563,10003,FELONY,2022-09-26
390828,BROOKLYN,GRAND LARCENY,40.714082,-73.955662,11211,FELONY,2022-09-22
390829,BRONX,ASSAULT 3 & RELATED OFFENSES,40.863216,-73.890408,10458,MISDEMEANOR,2022-09-24
390830,QUEENS,BURGLARY,40.758984,-73.795683,11358,FELONY,2022-09-28
390831,STATEN ISLAND,OFF. AGNST PUB ORD SENSBLTY &,40.58662,-74.100935,10306,MISDEMEANOR,2022-09-23
390832,QUEENS,HARRASSMENT 2,40.7376829,-73.85204816,11368,VIOLATION,2022-09-20
390833,BROOKLYN,ROBBERY,40.70525303,-73.92533694,11237,FELONY,2022-09-22
390834,BROOKLYN,MISCELLANEOUS PENAL LAW,40.725837,-73.942161,11222,FELONY,2022-09-21
390835,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.682148,-73.812044,,FELONY,2022-09-27
390836,MANHATTAN,PETIT LARCENY,40.799161,-73.96478,10025,MISDEMEANOR,2022-09-21
390837,BROOKLYN,FELONY ASSAULT,40.6713598203364,-73.8818110231735,11208,FELONY,2022-09-23
390838,BROOKLYN,HARRASSMENT 2,40.686934,-73.988947,11201,VIOLATION,2022-09-21
390839,MANHATTAN,PETIT LARCENY,40.75812,-73.973296,10017,MISDEMEANOR,2022-09-22
390840,BROOKLYN,BURGLARY,40.618312,-73.998742,11204,FELONY,2022-09-22
390841,QUEENS,FELONY ASSAULT,40.69932415739,-73.831570887672,11418,FELONY,2022-09-22
390842,MANHATTAN,PETIT LARCENY,40.759585,-73.980656,10111,MISDEMEANOR,2022-09-22
390843,QUEENS,ARSON,40.676379,-73.851763,11417,FELONY,2022-09-21
390844,MANHATTAN,THEFT OF SERVICES,40.81076448,-73.95259015,10040,MISDEMEANOR,2022-09-28
390845,BROOKLYN,PETIT LARCENY,40.646521,-73.960331,11226,MISDEMEANOR,2022-09-27
390846,BROOKLYN,HARRASSMENT 2,40.717367,-73.939346,11211,VIOLATION,2022-09-21
390847,BROOKLYN,ROBBERY,40.575079,-73.975053,11224,FELONY,2022-09-25
390848,QUEENS,PETIT LARCENY,40.759861,-73.828967,11354,MISDEMEANOR,2022-09-26
390849,BROOKLYN,CRIMINAL MISCHIEF & RELATED OF,40.700672,-73.933844,11206,FELONY,2022-09-22
390850,BRONX,PETIT LARCENY,40.830435,-73.871349,10472,MISDEMEANOR,2022-09-28
390851,STATEN ISLAND,OFF. AGNST PUB ORD SENSBLTY &,40.616946,-74.082242,10304,MISDEMEANOR,2022-09-27
390852,BRONX,OFF. AGNST PUB ORD SENSBLTY &,40.887587,-73.83456,10466,MISDEMEANOR,2022-09-24
390853,BROOKLYN,PETIT LARCENY,40.706963,-73.920686,11237,MISDEMEANOR,2022-09-20
390854,BRONX,HARRASSMENT 2,40.884835,-73.853738,10466,VIOLATION,2022-09-24
390855,QUEENS,GRAND LARCENY,40.724464,-73.797842,11366,FELONY,2022-09-23
390856,BRONX,HARRASSMENT 2,40.828802,-73.888602,10459,VIOLATION,2022-09-22
390857,STATEN ISLAND,OFFENSES AGAINST PUBLIC ADMINI,40.63806337,-74.11765581,10310,MISDEMEANOR,2022-09-26
390858,MANHATTAN,CRIMINAL MISCHIEF & RELATED OF,40.76911156,-73.96316157,10021,FELONY,2022-09-23
390859,BRONX,HARRASSMENT 2,40.828117,-73.871285,10472,VIOLATION,2022-09-24
390860,QUEENS,VEHICLE AND TRAFFIC LAWS,40.71735271,-73.79802921,11432,MISDEMEANOR,2022-09-27
390861,QUEENS,VEHICLE AND TRAFFIC LAWS,40.72648959,-73.81069409,11366,MISDEMEANOR,2022-09-21
390862,BRONX,ASSAULT 3 & RELATED OFFENSES,40.810948,-73.919356,10454,MISDEMEANOR,2022-09-26
390863,MANHATTAN,HARRASSMENT 2,40.7241609,-73.97348657,10009,VIOLATION,2022-09-27
390864,MANHATTAN,GRAND LARCENY,40.758225,-73.977428,10111,FELONY,2022-09-29
390865,BROOKLYN,ADMINISTRATIVE CODE,40.6140296,-73.97399495,11230,VIOLATION,2022-09-28
390866,BRONX,GRAND LARCENY,40.844411,-73.862492,10462,FELONY,2022-09-20
390867,QUEENS,HARRASSMENT 2,40.697636,-73.738834,11411,VIOLATION,2022-09-25
390868,QUEENS,HARRASSMENT 2,40.694357,-73.743529,11411,VIOLATION,2022-09-20
390869,STATEN ISLAND,GRAND LARCENY OF MOTOR VEHICLE,40.612294,-74.122247,10314,FELONY,2022-09-27
390870,BRONX,FELONY ASSAULT,40.8694704770483,-73.8798608037303,10470,FELONY,2022-09-28
390871,BROOKLYN,CRIMINAL MISCHIEF & RELATED OF,40.718146,-73.944125,11211,FELONY,2022-09-25
390872,QUEENS,BURGLARY,40.759266,-73.829991,11435,FELONY,2022-09-20
390873,MANHATTAN,PETIT LARCENY,40.738209,-73.999934,10001,MISDEMEANOR,2022-09-21
390874,MANHATTAN,SEX CRIMES,40.81591307653,-73.9451493066481,10030,MISDEMEANOR,2022-09-29
390875,QUEENS,BURGLARY,40.72514696,-73.86970739,11379,FELONY,2022-09-20
390876,BRONX,PETIT LARCENY,40.85931338,-73.89207504,10458,MISDEMEANOR,2022-09-21
390877,MANHATTAN,PETIT LARCENY,40.800099,-73.965958,10025,MISDEMEANOR,2022-09-25
390878,BROOKLYN,GRAND LARCENY,40.7099207,-73.96229253,11211,FELONY,2022-09-24
390879,BROOKLYN,DANGEROUS DRUGS,40.601556,-73.942104,11235,FELONY,2022-09-29
390880,MANHATTAN,PETIT LARCENY,40.725499,-74.002108,10012,MISDEMEANOR,2022-09-26
390881,MANHATTAN,FELONY ASSAULT,40.7535327012632,-73.9945368920152,10018,FELONY,2022-09-24
390882,BROOKLYN,PETIT LARCENY,40.637928,-73.956703,11226,MISDEMEANOR,2022-09-28
390883,QUEENS,GRAND LARCENY,40.747293,-73.887182,11372,FELONY,2022-09-26
390884,QUEENS,OFF. AGNST PUB ORD SENSBLTY &,40.700872,-73.806403,11433,MISDEMEANOR,2022-09-22
390885,BRONX,CRIMINAL MISCHIEF & RELATED OF,40.867894,-73.895638,10468,MISDEMEANOR,2022-09-26
390886,BROOKLYN,PETIT LARCENY,40.717439,-73.940281,11211,MISDEMEANOR,2022-09-25
390887,MANHATTAN,OFFENSES AGAINST PUBLIC ADMINI,40.788634,-73.940789,10029,MISDEMEANOR,2022-09-24
390888,MANHATTAN,GRAND LARCENY,40.793516,-73.973125,10025,FELONY,2022-09-23
390889,BRONX,PETIT LARCENY,40.8103518634571,-73.924942325642,10454,MISDEMEANOR,2022-09-21
390890,BROOKLYN,HARRASSMENT 2,40.656499,-73.914219,11212,VIOLATION,2022-09-20
390891,QUEENS,PETIT LARCENY,40.712761,-73.823189,11435,MISDEMEANOR,2022-09-23
390892,BROOKLYN,FORGERY,40.68672771,-73.99046643,11213,FELONY,2022-09-22
390893,QUEENS,GRAND LARCENY,40.756424,-73.887421,11370,FELONY,2022-09-27
390894,BROOKLYN,HARRASSMENT 2,40.659551,-73.913014,11212,VIOLATION,2022-09-26
390895,QUEENS,PETIT LARCENY,40.745357,-73.88972,11373,MISDEMEANOR,2022-09-22
390896,QUEENS,ROBBERY,40.748061,-73.861657,11368,FELONY,2022-09-24
390897,BRONX,GRAND LARCENY,40.836698,-73.863356,10462,FELONY,2022-09-21
390898,BRONX,GRAND LARCENY OF MOTOR VEHICLE,40.834756,-73.84913,10462,FELONY,2022-09-22
390899,QUEENS,HARRASSMENT 2,40.75574649,-73.76614936,11364,VIOLATION,2022-09-29
390900,BRONX,CRIMINAL MISCHIEF & RELATED OF,40.880625,-73.883647,10467,FELONY,2022-09-29
390901,STATEN ISLAND,VEHICLE AND TRAFFIC LAWS,40.62211,-74.084062,10304,MISDEMEANOR,2022-09-28
390902,MANHATTAN,DANGEROUS DRUGS,40.85109624,-73.93243506,10033,FELONY,2022-09-23
390903,MANHATTAN,HARRASSMENT 2,40.817876,-73.939965,10030,VIOLATION,2022-09-21
390904,MANHATTAN,DANGEROUS DRUGS,40.779189,-73.981952,10023,FELONY,2022-09-24
390905,STATEN ISLAND,CRIMINAL MISCHIEF & RELATED OF,40.615588,-74.13958,10314,MISDEMEANOR,2022-09-28
390906,BROOKLYN,HARRASSMENT 2,40.647998,-73.886312,11239,VIOLATION,2022-09-20
390907,BROOKLYN,PETIT LARCENY,40.660475,-73.881297,11207,MISDEMEANOR,2022-09-24
390908,STATEN ISLAND,PETIT LARCENY,40.527917,-74.227172,10309,MISDEMEANOR,2022-09-26
390909,BRONX,OFFENSES INVOLVING FRAUD,40.86755408,-73.84903309,10469,MISDEMEANOR,2022-09-22
390910,BRONX,FORGERY,40.87739338,-73.86649088,10467,FELONY,2022-09-23
390911,BROOKLYN,HARRASSMENT 2,40.656269,-74.002385,11232,VIOLATION,2022-09-21
390912,MANHATTAN,HARRASSMENT 2,40.734312,-73.981877,10003,VIOLATION,2022-09-29
390913,MANHATTAN,HARRASSMENT 2,40.778009,-73.980211,10023,VIOLATION,2022-09-26
390914,QUEENS,HARRASSMENT 2,40.596454,-73.772464,11691,VIOLATION,2022-09-23
390915,QUEENS,ASSAULT 3 & RELATED OFFENSES,40.68623422,-73.82417476,11419,MISDEMEANOR,2022-09-25
390916,QUEENS,HARRASSMENT 2,40.696972,-73.808604,11435,VIOLATION,2022-09-28
390917,QUEENS,GRAND LARCENY OF MOTOR VEHICLE,40.70903945,-73.89845376,11385,FELONY,2022-09-27
390918,QUEENS,PETIT LARCENY,40.737286,-73.800075,11365,MISDEMEANOR,2022-09-22
390919,MANHATTAN,OFFENSES INVOLVING FRAUD,40.796382,-73.964958,10025,MISDEMEANOR,2022-09-21
390920,QUEENS,PETIT LARCENY,40.685604,-73.857788,11421,MISDEMEANOR,2022-09-20
390921,QUEENS,HARRASSMENT 2,40.781692,-73.840957,11356,VIOLATION,2022-09-27
390922,MANHATTAN,PETIT LARCENY,40.85110887,-73.93060242,10033,MISDEMEANOR,2022-09-27
390923,MANHATTAN,SEX CRIMES,40.7960743128304,-73.9670667458109,10025,MISDEMEANOR,2022-09-21
390924,MANHATTAN,FRAUDS,40.751214,-73.980447,10016,MISDEMEANOR,2022-09-24
390925,MANHATTAN,PETIT LARCENY,40.773679,-73.954806,10075,MISDEMEANOR,2022-09-29
390926,BRONX,ASSAULT 3 & RELATED OFFENSES,40.857385,-73.916011,10453,MISDEMEANOR,2022-09-23
390927,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.754866,-73.935524,11101,FELONY,2022-09-21
390928,BRONX,HARRASSMENT 2,40.900931,-73.844013,10466,VIOLATION,2022-09-21
390929,BROOKLYN,FELONY ASSAULT,40.664121282631,-73.9477648403751,11225,FELONY,2022-09-24
390930,QUEENS,HARRASSMENT 2,40.697314,-73.782118,11433,VIOLATION,2022-09-20
390931,BRONX,VEHICLE AND TRAFFIC LAWS,40.86465644,-73.81385471,10475,MISDEMEANOR,2022-09-24
390932,BRONX,PETIT LARCENY,40.885489,-73.900443,10463,MISDEMEANOR,2022-09-23
390933,BROOKLYN,PETIT LARCENY,40.680627,-73.985121,11217,MISDEMEANOR,2022-09-25
390934,MANHATTAN,PETIT LARCENY,40.757372,-73.984125,10036,MISDEMEANOR,2022-09-28
390935,QUEENS,PETIT LARCENY,40.723629,-73.84872,11375,MISDEMEANOR,2022-09-22
390936,BROOKLYN,VEHICLE AND TRAFFIC LAWS,40.63083067,-74.02508569,11209,MISDEMEANOR,2022-09-27
390937,BROOKLYN,POSSESSION OF STOLEN PROPERTY,40.6647513,-73.89404073,11207,FELONY,2022-09-28
390938,BROOKLYN,HARRASSMENT 2,40.616755,-74.028987,11209,VIOLATION,2022-09-24
390939,QUEENS,PETIT LARCENY,40.748571,-73.875031,11368,MISDEMEANOR,2022-09-22
390940,BROOKLYN,HARRASSMENT 2,40.674597,-73.905533,11233,VIOLATION,2022-09-28
390941,QUEENS,VEHICLE AND TRAFFIC LAWS,40.73502142,-73.91936785,11377,MISDEMEANOR,2022-09-27
390942,BROOKLYN,GRAND LARCENY OF MOTOR VEHICLE,40.698894,-73.924553,11221,FELONY,2022-09-26
390943,BRONX,PETIT LARCENY,40.836593,-73.889069,10460,MISDEMEANOR,2022-09-23
390944,BROOKLYN,SEX CRIMES,40.6305998504358,-73.9737053160275,11230,MISDEMEANOR,2022-09-25
390945,STATEN ISLAND,HARRASSMENT 2,40.62894118,-74.11618787,10303,VIOLATION,2022-09-27
390946,BROOKLYN,HARRASSMENT 2,40.701099,-73.954776,11206,VIOLATION,2022-09-23
390947,BRONX,ASSAULT 3 & RELATED OFFENSES,40.82729735,-73.86918217,10472,MISDEMEANOR,2022-09-22
390948,BROOKLYN,HARRASSMENT 2,40.654944,-73.957999,11226,VIOLATION,2022-09-20
390949,QUEENS,PETIT LARCENY,40.750851,-73.949989,11101,MISDEMEANOR,2022-09-24
390950,BROOKLYN,PETIT LARCENY,40.651457,-73.954235,11226,MISDEMEANOR,2022-09-26
390951,BRONX,OFFENSES AGAINST PUBLIC ADMINI,40.843305,-73.877757,10460,MISDEMEANOR,2022-09-28
390952,QUEENS,PETIT LARCENY,40.749142,-73.895553,11372,MISDEMEANOR,2022-09-26
390953,MANHATTAN,OFFENSES AGAINST PUBLIC ADMINI,40.706012,-74.003515,10038,MISDEMEANOR,2022-09-21
390954,BRONX,ASSAULT 3 & RELATED OFFENSES,40.846774,-73.892458,10457,MISDEMEANOR,2022-09-20
390955,BROOKLYN,CRIMINAL MISCHIEF & RELATED OF,40.58858,-73.899151,11234,MISDEMEANOR,2022-09-25
390956,MANHATTAN,PETIT LARCENY,40.76963563,-73.94839908,10075,MISDEMEANOR,2022-09-21
390957,QUEENS,THEFT-FRAUD,40.713863,-73.821686,11435,FELONY,2022-09-23
390958,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.696518,-73.893976,11385,FELONY,2022-09-24
390959,BROOKLYN,FELONY ASSAULT,40.6305998504358,-73.9737053160275,11230,FELONY,2022-09-25
390960,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.717557,-73.958022,11211,MISDEMEANOR,2022-09-22
390961,BROOKLYN,HARRASSMENT 2,40.665835,-73.913669,11212,VIOLATION,2022-09-24
390962,BROOKLYN,PETIT LARCENY,40.670313,-73.906515,11212,MISDEMEANOR,2022-09-20
390963,MANHATTAN,HARRASSMENT 2,40.78845,-73.939372,10029,VIOLATION,2022-09-23
390964,MANHATTAN,PETIT LARCENY,40.70623238,-74.00315954,10038,MISDEMEANOR,2022-09-28
390965,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.576727,-73.994533,11224,MISDEMEANOR,2022-09-27
390966,BRONX,GRAND LARCENY,40.855995,-73.905396,10453,FELONY,2022-09-21
390967,QUEENS,HARRASSMENT 2,40.758678,-73.82034,11355,VIOLATION,2022-09-22
390968,BRONX,ASSAULT 3 & RELATED OFFENSES,40.835236,-73.907962,10456,MISDEMEANOR,2022-09-22
390969,QUEENS,PETIT LARCENY,40.691511,-73.779579,11433,MISDEMEANOR,2022-09-22
390970,MANHATTAN,CRIMINAL MISCHIEF & RELATED OF,40.78937,-73.948376,10037,FELONY,2022-09-23
390971,MANHATTAN,PETIT LARCENY,40.755308,-73.99305,10018,MISDEMEANOR,2022-09-26
390972,BROOKLYN,PETIT LARCENY,40.689862,-73.931931,11221,MISDEMEANOR,2022-09-20
390973,BRONX,BURGLARY,40.857639,-73.891109,10458,FELONY,2022-09-25
390974,MANHATTAN,PETIT LARCENY,40.826093,-73.950695,10031,MISDEMEANOR,2022-09-29
390975,BROOKLYN,GRAND LARCENY,40.597429,-73.969167,11223,FELONY,2022-09-25
390976,MANHATTAN,CRIMINAL MISCHIEF & RELATED OF,40.711622,-73.985798,10002,FELONY,2022-09-23
390977,QUEENS,HARRASSMENT 2,40.685213,-73.791923,11434,VIOLATION,2022-09-24
390978,MANHATTAN,PETIT LARCENY,40.793299,-73.963498,10025,MISDEMEANOR,2022-09-27
390979,BROOKLYN,BURGLARY,40.680867,-73.928651,11233,FELONY,2022-09-27
390980,MANHATTAN,CRIMINAL MISCHIEF & RELATED OF,40.789302,-73.973835,10024,MISDEMEANOR,2022-09-28
390981,MANHATTAN,FELONY ASSAULT,40.7894632995555,-73.9476340039424,10029,FELONY,2022-09-26
390982,MANHATTAN,VEHICLE AND TRAFFIC LAWS,40.72106236,-73.9981962,10013,MISDEMEANOR,2022-09-24
390983,BRONX,ROBBERY,40.80726014,-73.8548086,10473,FELONY,2022-09-29
390984,BRONX,ASSAULT 3 & RELATED OFFENSES,40.882272,-73.915391,10463,MISDEMEANOR,2022-09-25
390985,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.68584595,-73.94731009,11216,MISDEMEANOR,2022-09-21
390986,MANHATTAN,DANGEROUS DRUGS,40.75347491,-73.99252865,10018,FELONY,2022-09-21
390987,BRONX,PETIT LARCENY,40.825832,-73.857802,10473,MISDEMEANOR,2022-09-24
390988,BROOKLYN,FELONY ASSAULT,40.6713598203364,-73.8818110231735,11208,FELONY,2022-09-22
390989,BRONX,PETIT LARCENY,40.819073,-73.900843,10455,MISDEMEANOR,2022-09-21
390990,BRONX,ASSAULT 3 & RELATED OFFENSES,40.833868,-73.876696,10460,MISDEMEANOR,2022-09-23
390991,MANHATTAN,CRIMINAL MISCHIEF & RELATED OF,40.714249,-73.987934,10002,MISDEMEANOR,2022-09-27
390992,BROOKLYN,HARRASSMENT 2,40.63860599,-73.9482662,11226,VIOLATION,2022-09-28
390993,QUEENS,FELONY ASSAULT,40.7265293769835,-73.7348645378882,11428,FELONY,2022-09-29
390994,BRONX,OFF. AGNST PUB ORD SENSBLTY &,40.881292,-73.854338,10469,MISDEMEANOR,2022-09-21
390995,BRONX,ADMINISTRATIVE CODE,40.81656,-73.896629,10459,MISDEMEANOR,2022-09-29
390996,BRONX,ASSAULT 3 & RELATED OFFENSES,40.818609,-73.930414,10451,MISDEMEANOR,2022-09-28
390997,BRONX,FELONY ASSAULT,40.8378421209284,-73.9196277517392,10452,FELONY,2022-09-25
390998,BROOKLYN,CRIMINAL TRESPASS,40.639581,-74.017896,11220,MISDEMEANOR,2022-09-26
390999,MANHATTAN,HARRASSMENT 2,40.852225,-73.938298,10033,VIOLATION,2022-09-22
391000,BROOKLYN,HARRASSMENT 2,40.666921,-73.895607,11207,VIOLATION,2022-09-23
391001,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.737293,-73.86361,11368,MISDEMEANOR,2022-09-29
391002,MANHATTAN,HARRASSMENT 2,40.735023,-73.976739,10010,VIOLATION,2022-09-23
391003,STATEN ISLAND,MISCELLANEOUS PENAL LAW,40.547229,-74.214963,10309,FELONY,2022-09-28
391004,MANHATTAN,GRAND LARCENY,40.74843848,-73.99619603,10001,FELONY,2022-09-22
391005,BROOKLYN,CRIMINAL TRESPASS,40.62257,-73.940748,11210,MISDEMEANOR,2022-09-26
391006,QUEENS,HARRASSMENT 2,40.710779,-73.78964,11432,VIOLATION,2022-09-25
391007,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.704441,-73.834995,11418,FELONY,2022-09-24
391008,QUEENS,PETIT LARCENY,40.779374,-73.848797,11356,MISDEMEANOR,2022-09-22
391009,BRONX,CRIMINAL MISCHIEF & RELATED OF,40.840936,-73.819609,10465,FELONY,2022-09-21
391010,MANHATTAN,HARRASSMENT 2,40.798196,-73.972246,10025,VIOLATION,2022-09-25
391011,MANHATTAN,GRAND LARCENY OF MOTOR VEHICLE,40.769915,-73.952985,10021,FELONY,2022-09-21
391012,MANHATTAN,GRAND LARCENY,40.7622265,-73.96818664,10022,FELONY,2022-09-22
391013,MANHATTAN,GRAND LARCENY,40.772781,-73.964704,10021,FELONY,2022-09-28
391014,BROOKLYN,VEHICLE AND TRAFFIC LAWS,40.60300576,-73.96155345,11223,MISDEMEANOR,2022-09-25
391015,MANHATTAN,PETIT LARCENY,40.725881,-74.00388,10012,MISDEMEANOR,2022-09-27
391016,BROOKLYN,MISCELLANEOUS PENAL LAW,40.66457,-73.935691,11213,FELONY,2022-09-23
391017,BRONX,FELONY ASSAULT,40.8441566000203,-73.9006054489734,10457,FELONY,2022-09-21
391018,MANHATTAN,PETIT LARCENY,40.759585,-73.980656,10111,MISDEMEANOR,2022-09-21
391019,BROOKLYN,HARRASSMENT 2,40.697126,-73.943737,11206,VIOLATION,2022-09-27
391020,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.711883,-73.738444,11429,MISDEMEANOR,2022-09-25
391021,BROOKLYN,HARRASSMENT 2,40.575515,-73.966132,11235,VIOLATION,2022-09-23
391022,QUEENS,HARRASSMENT 2,40.756327,-73.916738,11103,VIOLATION,2022-09-21
391023,MANHATTAN,BURGLARY,40.749113,-73.986165,10001,FELONY,2022-09-22
391024,BROOKLYN,CRIMINAL MISCHIEF & RELATED OF,40.693326,-73.991736,11201,MISDEMEANOR,2022-09-28
391025,MANHATTAN,GRAND LARCENY,40.75417678,-73.98459514,10019,FELONY,2022-09-28
391026,MANHATTAN,OFFENSES AGAINST PUBLIC ADMINI,40.803881,-73.954092,10026,MISDEMEANOR,2022-09-29
391027,QUEENS,HARRASSMENT 2,40.598403,-73.757192,11691,VIOLATION,2022-09-22
391028,QUEENS,PETIT LARCENY,40.7471,-73.883841,11373,MISDEMEANOR,2022-09-24
391029,MANHATTAN,HARRASSMENT 2,40.796946,-73.968257,10025,VIOLATION,2022-09-24
391030,STATEN ISLAND,PETIT LARCENY,40.628773,-74.122675,10310,MISDEMEANOR,2022-09-21
391031,BRONX,CRIMINAL MISCHIEF & RELATED OF,40.857787,-73.897765,10458,MISDEMEANOR,2022-09-27
391032,BRONX,VEHICLE AND TRAFFIC LAWS,40.8452223,-73.86611811,10462,MISDEMEANOR,2022-09-22
391033,BROOKLYN,GRAND LARCENY OF MOTOR VEHICLE,40.68353,-73.872609,11208,FELONY,2022-09-25
391034,STATEN ISLAND,GRAND LARCENY,40.581035,-74.107153,10306,FELONY,2022-09-24
391035,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.687983,-73.961276,11238,MISDEMEANOR,2022-09-23
391036,QUEENS,PETIT LARCENY,40.765962,-73.919382,11103,MISDEMEANOR,2022-09-28
391037,QUEENS,MISCELLANEOUS PENAL LAW,40.704529,-73.729067,11429,FELONY,2022-09-23
391038,BROOKLYN,PETIT LARCENY,40.703275,-73.991609,11201,MISDEMEANOR,2022-09-24
391039,BROOKLYN,GRAND LARCENY,40.70842603,-73.95790377,11211,FELONY,2022-09-21
391040,MANHATTAN,PETIT LARCENY,40.716074,-73.987128,10002,MISDEMEANOR,2022-09-22
391041,QUEENS,GRAND LARCENY,40.747583,-73.884396,11372,FELONY,2022-09-25
391042,BROOKLYN,GRAND LARCENY,40.624694,-73.939067,11210,FELONY,2022-09-26
391043,QUEENS,ASSAULT 3 & RELATED OFFENSES,40.675195,-73.84412,11417,MISDEMEANOR,2022-09-20
391044,MANHATTAN,GRAND LARCENY,40.762539,-73.967957,10037,FELONY,2022-09-27
391045,QUEENS,HARRASSMENT 2,40.756266,-73.945013,11101,VIOLATION,2022-09-28
391046,BRONX,ASSAULT 3 & RELATED OFFENSES,40.854012,-73.897014,10457,MISDEMEANOR,2022-09-24
391047,BROOKLYN,PETIT LARCENY,40.700762,-73.917444,11237,MISDEMEANOR,2022-09-27
391048,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.677597,-73.828216,11420,FELONY,2022-09-24
391049,BRONX,MURDER & NON-NEGL. MANSLAUGHTER,40.808365,-73.914108,10454,FELONY,2022-09-25
391050,MANHATTAN,POSSESSION OF STOLEN PROPERTY,40.733876,-74.005428,10014,MISDEMEANOR,2022-09-28
391051,BROOKLYN,HARRASSMENT 2,40.647813,-73.961804,11226,VIOLATION,2022-09-27
391052,BROOKLYN,DANGEROUS WEAPONS,40.629519,-73.925081,11234,MISDEMEANOR,2022-09-27
391053,MANHATTAN,GRAND LARCENY,40.741288,-74.006167,10014,FELONY,2022-09-25
391054,BRONX,ASSAULT 3 & RELATED OFFENSES,40.828698,-73.927978,10451,MISDEMEANOR,2022-09-23
391055,BRONX,HARRASSMENT 2,40.838455,-73.906637,10456,VIOLATION,2022-09-24
391056,BROOKLYN,PETIT LARCENY,40.668403,-73.996494,11231,MISDEMEANOR,2022-09-27
391057,QUEENS,MISCELLANEOUS PENAL LAW,40.746192,-73.914767,11377,FELONY,2022-09-23
391058,MANHATTAN,FELONY ASSAULT,40.7650240788333,-73.9848359497083,10019,FELONY,2022-09-27
